language,file,key,issue_type,text,notes
it,graduations.json,graduations.regulations.honorary.points[1],same-as-english,Promotion of the IOGKF,Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.honorary.points[2],same-as-english,Where an individual has had to limit their training for reasons beyond their control.,Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.chiefInstructors.title,same-as-english,3.4 Chief Instructors – Kambukai – Representatives,Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.chiefInstructors.text,same-as-english,"A Country Chief Instructor, Kambukai member or Representative needs permission from the EC for their grading and MUST grade under the appointed grading examiner.",Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.title,same-as-english,4. General Rules for Dan Gradings,Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.admin.title,same-as-english,4.1 Administrative Requirements,Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.admin.points[0],same-as-english,"Only members whose countries are current regarding country affiliations, can be tested and registered for IOGKF Dan rankings.",Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.admin.points[1],same-as-english,"Any country not paying IOGKF affiliation for a period of two years consecutively and/or a country chief instructor failing to attend three CI gasshukus consecutively, or any international gasshuku within the same period, will forfeit all grading mandates as defined herein.",Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.timeFee.title,same-as-english,"4.2 Time, Gasshuku and Registration Fee requirements",Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.timeFee.definitions.title,same-as-english,4.2.1 Definitions of qualifying gasshuku,Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.timeFee.definitions.points[0],same-as-english,National. Any gasshuku organized by a national organization.,Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.timeFee.definitions.points[1],same-as-english,"International. Any gasshuku of international status shall be conducted by Saiko Shihan, Shuseki Shihan, Fuku Shuseki Shihan or Gijutsu Komon (i.e. Budosai, European Gasshuku, or any special gasshuku defined by the EC)",Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.timeFee.definitions.note,same-as-english,"NOTE – Minimum time periods are based on the assumption of minimum training of 4 hours per week with a senior instructor. In the event of an instructor being of lower rank, the time period could be longer. Minimum time and minimum age criteria are both adhered to.",Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.timeFee.factors.title,same-as-english,4.2.2 Factors that could influence time requirements,Review whether this should be translated or intentionally kept as-is.
it,graduations.json,graduations.regulations.generalRules.timeFee.factors.registration,same-as-english,"All dan grades should be registered and approved by the IOGKF – if this requirement is not met, the IOGKF will annul the grade and the individual must undergo a new grading under the correct conditions.",Review whether this should be translated or intentionally kept as-is.
